0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374343	ΚΑΛΑ ΙΤΑΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374344	ΚΑΛΑ ΙΣΠΑΝΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374345	ΠΟΛΥ ΚΑΛΑ ΑΓΓΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374346	ΠΟΛΥ ΚΑΛΑ ΓΑΛΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374347	ΠΟΛΥ ΚΑΛΑ ΓΕΡΜΑΝΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374348	ΠΟΛΥ ΚΑΛΑ ΙΤΑΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374349	ΠΟΛΥ ΚΑΛΑ ΙΣΠΑΝΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374350	ΑΡΙΣΤΑ ΑΓΓΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374351	ΑΡΙΣΤΑ ΓΑΛΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374352	ΑΡΙΣΤΑ ΓΕΡΜΑΝΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374353	ΑΡΙΣΤΑ ΙΤΑΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374354	ΑΡΙΣΤΑ ΙΣΠΑΝΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374370	ΠΤΥΧΙΟ ΓΕΡΜΑΝΙΚΗΣ ΦΙΛΟΛΟΓΙΑΣ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374376	ΚΑΛΑ ΒΟΥΛΓΑΡΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374377	ΚΑΛΑ ΣΕΡΒΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374379	ΠΟΛΥ ΚΑΛΑ ΣΕΡΒΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374385	ΑΡΙΣΤΑ ΒΟΥΛΓΑΡΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374389	ΜΕΤΡΙΑ ΓΕΡΜΑΝΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374393	ΑΡΙΣΤΑ ΣΕΡΒΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374399	ΠΟΛΥ ΚΑΛΑ ΡΟΥΜΑΝΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374400	ΠΟΛΥ ΚΑΛΑ ΡΩΣΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374404	ΜΕΤΡΙΑ ΓΑΛΛΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374408	ΔΙΠΛΩΜΑ ΔΗΜΟΣΙΟΓΡΑΦΙΑΣ ΑΠΘ	5
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374410	ΠΤΥΧΙΟ ΦΙΛΟΣΟΦΙΑΣ ΠΑΙΔ/ΚΗΣ & ΨΥΧΟΛΟΓΙΑΣ	5
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374420	ΔΙΠΛΩΜΑ ΔΡΑΜΑΤΙΚΗΣ ΤΕΧΝΗΣ ΚΡΑΤΙΚΟΥ ΩΔΕΙ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374421	ΠΤΥΧΙΟ ΚΡΑΤΙΚΟΥ ΘΕΑΤΡΟΥ Β.Ε.	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374425	ΠΤΥΧΙΟ ΚΑΛΩΝ ΤΕΧΝΩΝ	5
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374432	ΠΤΥΧΙΟ ΘΕΑΤΡΙΚΩΝ ΣΠΟΥΔΩΝ	5
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374460	ΠΤΥΧΙΟ ΡΩΣΙΚΗΣ ΦΙΛΟΛΟΓΙΑΣ	5
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374461	ΑΡΙΣΤΑ ΡΩΣΙΚΑ	3
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	522	ΠΤΥΧΙΟ ΑΕΙ ΒΑΛΚΑΝΙΚΩΝ ΣΠΟΥΔΩΝ	5
0	S	ΚΛΑΣΙΚΕΣ ΣΠΟΥΔΕΣ	622	ΠΤΥΧΙΟ ΤΕΙ ΓΡΑΦΙΚΩΝ ΤΕΧΝΩΝ & ΚΑΛΛΙΤΕΧΝΙΚΩΝ ΣΠΟΥΔΩΝ	4
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	18286	ΠΤΥΧΙΟ ΚΟΙΝΩΝΙΚΩΝ ΚΑΙ ΠΟΛΙΤΚΩΝ ΕΠΙΣΤΗΜΩΝ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	322	ΠΤΥΧΙΟ ΕΚΠΑΙΔΕΥΤΙΚΗΣ & ΚΟΙΝΩΝΙΚΗΣ ΠΟΛΙΤΙΚΗΣ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374024	ΠΤΥΧΙΟ ΠΟΛΙΤΙΚΩΝ ΕΠΙΣΤΗΜΩΝ  ΝΟΕ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374047	ΠΤΥΧΙΟ ΠΑΝΤΕΙΟΥ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374061	ΠΤΥΧΙΟ ΠΟΛΙΤΙΚΩΝ ΕΠΙΣΤΗΜΩΝ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374106	ΠΙΣΤ/ΚΟ ΕΛ.ΦΙΛΟΣΟΦΙΩΝ-ΚΟΙΝΩΝΙΚΩΝ ΣΠΟΥΔΩΝ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374244	ΠΤΥΧΙΟ ΤΕΛ ΚΟΙΝΩΝΙΚΩΝ ΥΠΗΡΕΣΙΩΝ Β.Ι.Β.Ε.	3
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374248	ΜΕΤΑΠΤΥΧΙΑΚΟ ΚΟΙΝΩΝΙΚΗΣ ΨΥΧΙΑΤΡΙΚΗΣ	6
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374313	ΠΤΥΧΙΟ ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374327	ΠΤΥΧΙΟ ΚΟΙΝΩΝΙΚΟΥ ΛΕΙΤΟΥΡΓΟΥ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374363	ΠΤΥΧΙΟ ΚΟΙΝΩΝΙΚΗΣ ΑΝΘΡΩΠΟΛΟΓΙΑΣ ΚΑΙ ΙΣΤΣ	6
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	545	ΠΤΥΧΙΟ ΚΟΙΝ. ΕΠΙΣΤΗΜΩΝ ΤΜ ΠΕΡΙΒΑΛΛΟΝΤΟΣ	5
0	S	ΚΟΙΝΩΝΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	782	ΠΤΥΧΙΟ ΚΟΙΝΩΝΙΚΗΣ ΔΙΟΙΚΗΣΗΣ	5
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	241	ΠΤΥΧΙΟ ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ ΤΕΙ ΑΝΑΓΝΩΡΙΣΜΕΝΟ ΑΠΟ ΤΟ ΙΤΕ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	25546	ΔΙΠΛΩΜΑ BASSO TUBA	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	321	ΠΤΥΧΙΟ ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ ΑΕΙ ΑΝΑΓΝΩΡΙΣΜΕΝΟ	5
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374048	ΔΙΠΛΩΜΑ ΩΔΕΙΟΥ ΜΟΝΩΔΙΑΣ	3
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374168	ΠΤΥΧΙΟ ΒΥΖΑΝΤΙΝΗΣ ΜΟΥΣΙΚΗΣ	3
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374395	ΠΤΥΧΙΟ ΩΔΕΙΟΥ - ΤΡΟΜΠΕΤΑ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374396	ΠΤΥΧΙΟ ΩΔΕΙΟΥ - ΑΡΜΟΝΙΑ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374406	ΠΤΥΧΙΟ ΑΡΜΟΝΙΑΣ ΔΗΜ.ΩΔΕΙΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374423	ΠΤΥΧΙΟ ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ	5
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374424	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΒΙΟΛΙΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374426	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΑΝΤΙΣΤΙΞΗΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374427	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΠΙΑΝΟΥ	3
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374429	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΒΙΟΛΑΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374433	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΒΙΟΛΟΝΤΣΕΛΟΥ	5
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374434	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΕΝΟΡΓΑΝΩΣΗΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374435	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΠΛΑΓΙΑΥΛΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374436	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΩΔΙΚΗΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374437	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΣΑΞΟΦΩΝΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374438	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΟΜΠΟΕ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374439	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΚΟΡΝΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374440	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΦΑΓΚΟΤΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374441	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΚΡΟΥΣΤΩΝ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374442	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΤΡΟΜΠΟΝΙ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374443	ΔΙΠΛΩΜΑ ΣΥΝΘΕΣΗΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374444	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΦΥΓΗΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374445	ΠΤΥΧΙΟ ΜΟΥΣΙΚΩΝ ΣΠΟΥΔΩΝ ΚΟΝΤΡΑΜΠΑΣΟ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374446	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΚΟΝΤΡΑΜΠΑΣΟ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374448	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΚΛΑΡΙΝΕΤΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374449	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΦΟΥΓΚΑΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374450	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΚΛΑΡΙΝΟΥ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374451	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΤΟΥΜΠΑΣ	4
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374452	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΦΛΑΟΥΤΟΥ	3
0	S	ΜΟΥΣΙΚΕΣ ΣΠΟΥΔΕΣ	4374453	ΠΤΥΧΙΟ ΩΔΕΙΟΥ ΣΑΛΠΙΓΚΤΩΝ	3
0	S	ΝΑΥΤΙΚΕΣ ΣΠΟΥΔΕΣ	4374282	ΠΤΥΧΙΟ ΑΝ. ΣΧΟΛΗΣ Ε. ΝΑΥ/ΚΟΥ	4
0	S	ΝΑΥΤΙΚΕΣ ΣΠΟΥΔΕΣ	4374331	ΑΝΩΤΕΡΗ ΔΗΜΟΣΙΑ ΣΧΟΛΗ ΕΜ/ΚΟΥ ΝΑΥΤΙΚΟΥ	4
0	S	ΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	362	ΠΤΥΧΙΟ ΝΟΜΙΚΗΣ ΝΟΜ.ΟΙΚ.& ΠΟΛ.ΕΠΙΣΤΗΜΩΝ ΑΠΘ	5
0	S	ΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374072	ΠΤΥΧΙΟ ΝΟΜΙΚΗΣ ΣΧΟΛΗΣ	5
0	S	ΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374124	ΠΤΥΧΙΟ ΝΟΜΙΚΗΣ Ν.Ο.Ε.	5
0	S	ΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374166	ΠΤΥΧΙΟ ΝΟΜΙΚΗΣ ΠΑΝΕΠΙΣΤΗΝΙΟΥ ΣΟΦΙΑΣ	5
0	S	ΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374169	ΜΕΤΑΠΤΥΧΙΑΚΟ ΝΟΜΙΚΗΣ	6
0	S	ΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374218	ΠΤΥΧΙΟ ΝΟΜΙΚΗΣ ΠΑΝ. ΘΡΑΚΗΣ	5
0	S	ΟΔΗΓΟΙ	18567	ΑΔΕΙΑ ΟΔΗΓΟΥ C ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18568	ΑΔΕΙΑ ΟΔΗΓΟΥ C1 ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18569	ΑΔΕΙΑ ΟΔΗΓΟΥ D ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18570	ΑΔΕΙΑ ΟΔΗΓΟΥ D1 ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18571	ΑΔΕΙΑ ΟΔΗΓΟΥ BE ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18572	ΑΔΕΙΑ ΟΔΗΓΟΥ C1E ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18573	ΑΔΕΙΑ ΟΔΗΓΟΥ CE ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18574	ΑΔΕΙΑ ΟΔΗΓΟΥ D1E ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	18575	ΑΔΕΙΑ ΟΔΗΓΟΥ DE ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	4374157	ΑΔΕΙΑ ΟΔΗΓΟΥ Γ ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	4374159	ΑΔΕΙΑ ΟΔΗΓΟΥ Ε ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	4374162	ΑΔΕΙΑ ΟΔΗΓΟΥ Δ ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	4374164	ΕΠΑΓΓΕΛΜΑΤΙΚΗ ΑΔΕΙΑ ΟΔΗΓΟΥ	3
0	S	ΟΔΗΓΟΙ	4374246	ΑΔΕΙΑ ΜΟΤΟΠΟΔΗΛΑΤΟΥ	3
0	S	ΟΔΗΓΟΙ	562	ΑΔΕΙΑ ΟΔΗΓΟΥ Α ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΔΗΓΟΙ	563	ΑΔΕΙΑ ΟΔΗΓΟΥ Β ΚΑΤΗΓΟΡΙΑΣ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	201	ΠΤΥΧΙΟ Ε.Α.Π. ΤΜΗΜΑ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	20220	ΜΗΧΑΝΙΚΩΝ ΠΑΡΑΓΩΓΗΣ & ΔΙΟΙΚΗΣΗΣ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	221	ΠΤΥΧΙΟ ΙΕΚ ΦΟΡΟΤΕΧΝΙΚΟΣ ΓΡΑΦΕΙΟΥ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	25346	ΠΑΝΕΠΙΣΤΗΜΙΟ ΜΑΚΕΔΟΝΙΑΣ-ΔΙΟΙΚΗΣΗ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374022	ΠΤΥΧΙΟ ΑΝΩΤΑΤΗΣ ΒΙΟΜΗΧΑΝΙΚΗΣ ΣΧΟΛΗΣ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374023	ΠΤΥΧΙΟ Ο.Π.Ε.	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374029	ΔΙΔΑΚΤΟΡΙΚΟ ΟΙΚΟΝΟΜΙΚΩΝ ΚΑΙ ΠΟΛ/ΚΩΝ ΕΠΙΣ	7
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374030	ΠΤΥΧΙΟ ΕΜΠΟΡΙΚΗΣ ΕΠΑΓΓΕΛΜΑΤΙΚΗΣ ΣΧΟΛΗΣ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374057	ΠΤΥΧΙΟ ΣΤΕΛΕΧΟΥΣ ΕΠΙΧ/ΣΕΩΣ ΜΕΣ. ΙΔ. ΣΧΟΛ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374077	ΠΤΥΧΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΝΟΕ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374093	ΠΤΥΧΙΟ ΛΟΓΙΣΤΙΚΗΣ ΤΕΙ	4
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374104	ΠΤΥΧΙΟ ΟΙΚ/ΜΙΑΣ Δ/ΣΕΩΣ ΕΠΑΓ/ΚΟΥ ΛΥΚΕΙΟΥ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374109	ΠΙΣΤΟΠΟΙΗΤΙΚΟ ΕΣΠΕΡΙΝΟΥ ΟΙΚΟΝΟΜΙΚΟΥ ΓΥΜΝ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374131	ΠΤΥΧΙΟ ΣΤΕΛΕΧΩΝ ΛΟΓΙΣΤΗΡΙΟΥ ΚΑΤΕΕ	4
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374165	ΠΤΥΧΙΟ ΓΕΝΙΚΗΣ ΟΙΚΟΝΟΜΙΑΣ ΤΣΕΧΟΣΛΑΒΑΚΙΑΣ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374170	ΠΤΥΧΙΟ Α.Σ.Ο.Ε.	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374171	ΜΕΤΑΠΤΥΧΙΑΚΟ Ο.Ε.	6
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374189	ΠΤΥΧΙΟ ΣΤΕΛΕΧΟΥΣ ΕΠΙΧ/ΣΕΩΣ ΚΑΤΕΕ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374215	ΠΤΥΧΙΟ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ ΤΕΙ	4
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374217	ΠΤΥΧΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΚΑΙ ΚΟΙΝΩΝ. ΣΠΟΥΔΩΝ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374234	ΠΤΥΧΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΕΠ/ΜΩΝ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374250	ΠΤΥΧΙΟ ΔΙΟΙΚΗΣΗΣ ΚΑΙ ΟΙΚΟΝΟΜΙΑΣ ΤΕΙ	4
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374255	ΑΠΟΛΥΤΗΡΙΟ ΤΕΛ ΟΙΚΟΝΟΜΙΑΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374264	ΠΤΥΧΙΟ ΛΟΓΙΣΤΟΥ ΜΕΣΗΣ ΕΠΑΓ/ΚΗΣ ΣΧΟΛΗΣ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374279	ΠΑΝΕΠΙΣΤΗΜΙΟ ΜΑΚΕΔΟΝΙΑΣ ΟΡΓ/ΣΗ Δ/ΚΗΣΗ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374315	ΠΤΥΧΙΟ ΛΟΓ/ΚΗΣ & ΧΡΗΜ/ΚΗΣ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374318	ΠΤΥΧΙΟ ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374319	ΠΤΥΧΙΟ ΛΟΓΙΣΤΙΚΗΣ ΠΑΝΕΠΙΣΤΗΜΙΟΥ ΜΑΚΕΔΟΝΑ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374323	ΟΙΚΟΝΟΜΙΚΟ ΠΑΝ/ΜΙΟ ΜΑΚΕΔΟΝΙΑΣ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374337	ΑΔΕΙΑ ΛΟΓΙΣΤΗ-ΦΟΡΟΤΕΧΝΙΚΟΥ Α!ΤΑΞΗΣ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374338	ΑΔΕΙΑ ΛΟΓΙΣΤΗ ΦΟΡΟΤΕΧΝΙΚΟΥ Γ!ΤΑΞΕΩΣ	3
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374360	ΠΤΥΧΙΟ ΕΜΠΟΡΙΑΣ ΚΑΙ ΔΙΑΦ/ΣΗΣ  ΤΕΙ	4
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374364	ΠΤΥΧΙΟ ΕΥΡΩΠΑΙΚΩΝ-ΟΙΚ/ΚΩΝ ΚΑΙ ΠΟΛΙΤΙΚΩΝΝ	5
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374367	ΣΧΟΛΗ ΔΙΟΙΚΗΣΗΣ ΤΟΥΡΙΣΤΙΚΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ	4
0	S	ΟΙΚΟΝΟΜΙΚΕΣ ΕΠΙΣΤΗΜΕΣ	4374381	ΠΤΥΧΙΟ ΟΙΚΟΝΟΜΙΚΩΝ ΣΠΟΥΔΩΝ	5
